Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:0006099,tricarboxylic acid cycle,19_GO:0008152 metabolic process,-2.8,4.7,4.3,16816,32,667,6,0.9,0.37,15929|17448|56451|66945|67680|170718,Idh3g|Mdh2|Suclg1|Sdha|Sdhb|Idh3b,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:1901661,quinone metabolic process,19_GO:0008152 metabolic process,-2.8,4.7,4.3,16816,32,667,6,0.9,0.37,11677|12408|27973|58810|105349|109857,Akr1b3|Cbr1|Vkorc1|Akr1a1|Akr1c18|Cbr3,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-4085001,Sialic acid metabolism,,-2.8,4.7,4.3,16816,32,667,6,0.9,0.37,12091|18010|19025|20443|24060|50935,Glb1|Neu1|Ctsa|St3gal4|Slc35a1|St6galnac6,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0071276,cellular response to cadmium ion,19_GO:0050896 response to stimulus,-2.8,5.7,4.5,16816,22,667,5,0.75,0.33,15499|16476|22218|26417|227753,Hsf1|Jun|Sumo1|Mapk3|Gsn,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0098869,cellular oxidant detoxification,19_GO:0098754 detoxification,-2.8,5.7,4.5,16816,22,667,5,0.75,0.33,11758|12460|20657|21672|625249,Prdx6|Ccs|Sod3|Prdx2|Gpx4,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0061615,glycolytic process through fructose-6-phosphate,19_GO:0008152 metabolic process,-2.8,5.7,4.5,16816,22,667,5,0.75,0.33,11674|13806|14433|18746|21991,Aldoa|Eno1|Gapdh|Pkm|Tpi1,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0006754,ATP biosynthetic process,19_GO:0008152 metabolic process,-2.8,3.1,3.8,16816,82,667,10,1.5,0.47,11674|11947|18746|66592|66945|67680|68202|68342|72900|226646,Aldoa|Atp5b|Pkm|Stoml2|Sdha|Sdhb|Ndufa5|Ndufb10|Ndufv2|Ndufs2,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0045732,positive regulation of protein catabolic process,19_GO:0048518 positive regulation of biological process,-2.8,2.2,3.5,16816,207,667,18,2.7,0.63,11816|11820|12759|14734|16971|18245|18247|19358|21944|22218|27061|27681|56312|56424|66914|77006|112406|244058,Apoe|App|Clu|Gpc3|Lrp1|Oaz1|Oaz2|Rad23a|Tnfsf12|Sumo1|Bcap31|Snf8|Nupr1|Stub1|Vps28|Ddrgk1|Egln2|Rgma,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0001933,negative regulation of protein phosphorylation,19_GO:0048519 negative regulation of biological process,-2.8,1.9,3.4,16816,348,667,26,3.9,0.75,11770|11816|12028|13805|14114|14232|14869|16202|16476|16971|17872|20319|20563|23980|24063|24064|28084|56334|57320|57321|74747|78388|80280|98496|100952|192231,Fabp4|Apoe|Bax|Eng|Fbln1|Fkbp8|Gstp2|Ilk|Jun|Lrp1|Ppp1r15a|Sfrp2|Slit2|Pebp1|Spry1|Spry2|Vps25|Tmed2|Park7|Terf2ip|Ddit4|Mvp|Cdk5rap3|Pid1|Emilin1|Hexim1,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0050840,extracellular matrix binding,,-2.8,3.6,4,16816,56,667,8,1.2,0.42,12306|13179|14115|16785|16854|20563|66864|70445,Anxa2|Dcn|Fbln2|Rpsa|Lgals3|Slit2|Clec14a|Cd248,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-5689880,Ub-specific processing proteases,,-2.8,2.3,3.6,16816,174,667,16,2.4,0.59,14232|19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|56436|57296|101206,Fkbp8|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Adrm1|Psmd8|Tada3,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69481,G2/M Checkpoints,,-2.8,2.4,3.6,16816,158,667,15,2.2,0.57,19173|19175|19177|19182|19184|19185|21762|22123|22190|22629|22630|23996|23997|26446|57296,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Ywhah|Ywhaq|Psmc4|Psmd13|Psmb3|Psmd8,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0045862,positive regulation of proteolysis,19_GO:0048518 positive regulation of biological process,-2.8,1.9,3.4,16816,367,667,27,4,0.76,11816|11820|12015|12028|12631|12759|13032|13033|13806|14824|15289|15499|17387|19358|20319|22035|22218|27061|56312|56424|56462|65106|66077|66494|77006|227753|244058,Apoe|App|Bad|Bax|Cfl1|Clu|Ctsc|Ctsd|Eno1|Grn|Hmgb1|Hsf1|Mmp14|Rad23a|Sfrp2|Tnfsf10|Sumo1|Bcap31|Nupr1|Stub1|Mtch1|Arl6ip5|Aurkaip1|Prelid1|Ddrgk1|Gsn|Rgma,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0062197,cellular response to chemical stress,19_GO:0050896 response to stimulus,-2.8,2,3.4,16816,259,667,21,3.1,0.68,11669|11677|12333|12460|12631|13010|14375|15499|16476|17390|18412|20657|20719|21672|26362|26417|54683|56615|57320|65106|68992,Aldh2|Akr1b3|Capn1|Ccs|Cfl1|Cst3|Xrcc6|Hsf1|Jun|Mmp2|Sqstm1|Sod3|Serpinb6a|Prdx2|Axl|Mapk3|Prdx5|Mgst1|Park7|Arl6ip5|Zfp580,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-449147,Signaling by Interleukins,,-2.8,2,3.4,16816,259,667,21,3.1,0.68,11820|15289|16476|18412|19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26417|26446|51792|57296|69146|76527,App|Hmgb1|Jun|Sqstm1|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Mapk3|Psmb3|Ppp2r1a|Psmd8|Gsdmd|Il34,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0032373,positive regulation of sterol transport,19_GO:0051179 localization,-2.8,4,4.1,16816,44,667,7,1,0.39,11816|12306|16971|18830|22260|27404|104158,Apoe|Anxa2|Lrp1|Pltp|Nr1h2|Abca8b|Ces1d,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0032376,positive regulation of cholesterol transport,19_GO:0051179 localization,-2.8,4,4.1,16816,44,667,7,1,0.39,11816|12306|16971|18830|22260|27404|104158,Apoe|Anxa2|Lrp1|Pltp|Nr1h2|Abca8b|Ces1d,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0051082,unfolded protein binding,,-2.8,3,3.8,16816,83,667,10,1.5,0.47,11632|12462|12468|12539|12759|12955|14976|18221|22327|56351,Aip|Cct3|Cct7|Cdc37|Clu|Cryab|Pfdn6|Nudc|Vbp1|Ptges3,-1.7,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-6811442,Intra-Golgi and retrograde Golgi-to-ER traffic,,-2.8,2.3,3.5,16816,175,667,16,2.4,0.59,11840|11844|12343|22142|22143|53598|56334|56367|56444|59042|66111|67511|68137|69654|108124|227613,Arf1|Arf5|Capza2|Tuba1a|Tuba1b|Dctn3|Tmed2|Scoc|Actr10|Cope|Tmed3|Tmed9|Kdelr1|Dctn2|Napa|Tubb4b,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-69242,S Phase,,-2.8,2.5,3.6,16816,143,667,14,2.1,0.56,19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|57296|66156,Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Psmd8|Anapc11,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-70263,Gluconeogenesis,,-2.8,4.6,4.2,16816,33,667,6,0.9,0.37,11674|13806|14433|17448|21991|67863,Aldoa|Eno1|Gapdh|Mdh2|Tpi1|Slc25a11,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-140877,Formation of Fibrin Clot (Clotting Cascade),,-2.8,4.6,4.2,16816,33,667,6,0.9,0.37,12258|14058|19124|19128|20720|21788,Serping1|F10|Procr|Pros1|Serpine2|Tfpi,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-432720,Lysosome Vesicle Biogenesis,,-2.8,4.6,4.2,16816,33,667,6,0.9,0.37,11820|11840|13423|14533|68953|74325,App|Arf1|Dnase2a|Bloc1s1|Chmp2a|Cltb,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0008233,peptidase activity,,-2.8,1.7,3.3,16816,540,667,36,5.4,0.87,11537|11568|12333|13032|13033|13437|14058|14731|14950|17387|17390|18624|19025|19173|19175|19177|23887|23997|26446|26561|26893|50909|53895|54381|56213|56374|56464|57320|58860|66085|66124|71287|74617|78558|83768|210622,Cfd|Aebp1|Capn1|Ctsc|Ctsd|Dnpep|F10|Gpaa1|H13|Mmp14|Mmp2|Pepd|Ctsa|Psmb5|Psmb6|Psmb7|Ggt5|Psmd13|Psmb3|Mmp23|Cops6|C1ra|Clpp|Cpq|Htra1|Tmem59|Ctsf|Park7|Adamdec1|Eif3f|Josd2|Cpvl|Scpep1|Htra3|Dpp7|Pamr1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-2.8,1.8,3.3,16816,407,667,29,4.3,0.79,11636|11674|11677|11821|13806|13849|14433|14869|14873|16828|17448|18746|18830|19659|21991|23887|27973|56351|57320|58810|59031|67863|76500|104086|104158|104923|106529|110196|236539,Ak1|Aldoa|Akr1b3|Aprt|Eno1|Ephx1|Gapdh|Gstp2|Gsto1|Ldha|Mdh2|Pkm|Pltp|Rbp1|Tpi1|Ggt5|Vkorc1|Ptges3|Park7|Akr1a1|Chst12|Slc25a11|Ip6k2|Cyp27a1|Ces1d|Adi1|Tecr|Fdps|Phgdh,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:1903019,negative regulation of glycoprotein metabolic process,19_GO:0048519 negative regulation of biological process,-2.7,7.2,4.7,16816,14,667,4,0.6,0.3,13010|16431|16432|64294,Cst3|Itm2a|Itm2b|Itm2c,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0070003,threonine-type peptidase activity,,-2.7,7.2,4.7,16816,14,667,4,0.6,0.3,19173|19175|19177|23887,Psmb5|Psmb6|Psmb7|Ggt5,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
CORUM,33,CORUM:38,20S proteasome,,-2.7,7.2,4.7,16816,14,667,4,0.6,0.3,19173|19175|19177|26446,Psmb5|Psmb6|Psmb7|Psmb3,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-195721,Signaling by WNT,,-2.7,2.1,3.4,16816,227,667,19,2.8,0.64,11773|14693|18643|19173|19175|19177|19182|19184|19185|21762|22123|22190|23996|23997|26446|51792|57296|73739|74325,Ap2m1|Gnb2|Pfn1|Psmb5|Psmb6|Psmb7|Psmc3|Psmc5|Psmd4|Psmd2|Psmd3|Ubc|Psmc4|Psmd13|Psmb3|Ppp2r1a|Psmd8|Cby1|Cltb,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0016042,lipid catabolic process,19_GO:0008152 metabolic process,-2.7,2,3.4,16816,262,667,21,3.1,0.68,11370|11758|11816|15211|15212|15483|16971|18010|19156|22629|52430|66857|67111|68917|93747|97212|104086|104158|105349|110826|114664,Acadvl|Prdx6|Apoe|Hexa|Hexb|Hsd11b1|Lrp1|Neu1|Psap|Ywhah|Echdc2|Plbd1|Naaa|Hint2|Echs1|Hadha|Cyp27a1|Ces1d|Akr1c18|Etfb|Hsd17b11,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,19_GO:0050896 response to stimulus,-2.7,2,3.4,16816,262,667,21,3.1,0.68,13805|14232|14734|15205|16202|16971|17965|20319|21804|21930|23988|24063|24064|53378|56213|56424|66695|78558|100952|214425|244058,Eng|Fkbp8|Gpc3|Hes1|Ilk|Lrp1|Nbl1|Sfrp2|Tgfb1i1|Tnfaip6|Pin1|Spry1|Spry2|Sdcbp|Htra1|Stub1|Aspn|Htra3|Emilin1|Cilp|Rgma,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0033218,amide binding,,-2.7,1.8,3.3,16816,371,667,27,4,0.76,11370|11727|11773|11816|11837|12759|12955|13010|13033|14230|14272|14963|14976|15289|16431|16432|18830|19035|19156|22327|22355|54409|56031|64294|68137|74325|97212,Acadvl|Ang|Ap2m1|Apoe|Rplp0|Clu|Cryab|Cst3|Ctsd|Fkbp10|Fnta|H2-Bl|Pfdn6|Hmgb1|Itm2a|Itm2b|Pltp|Ppib|Psap|Vbp1|Vipr2|Ramp2|Ppie|Itm2c|Kdelr1|Cltb|Hadha,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0009117,nucleotide metabolic process,19_GO:0008152 metabolic process,-2.7,1.8,3.3,16816,428,667,30,4.5,0.8,11636|11674|11821|11947|12015|12628|14923|15929|16828|17448|18746|21351|21881|23918|50773|54683|56451|57320|66171|66592|66945|67680|68106|68202|68342|72900|79059|104158|170718|226646,Ak1|Aldoa|Aprt|Atp5b|Bad|Cfh|Guk1|Idh3g|Ldha|Mdh2|Pkm|Taldo1|Tkt|Impdh2|Nt5c|Prdx5|Suclg1|Park7|Pgls|Stoml2|Sdha|Sdhb|Nt5c3b|Ndufa5|Ndufb10|Ndufv2|Nme3|Ces1d|Idh3b|Ndufs2,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0030638,polyketide metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,11677|58810|105349,Akr1b3|Akr1a1|Akr1c18,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:1902744,negative regulation of lamellipodium organization,19_GO:0048519 negative regulation of biological process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,12631|20563|23789,Cfl1|Slit2|Coro1b,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0009438,methylglyoxal metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,11674|56695|57320,Aldoa|Pnkd|Park7,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0042985,negative regulation of amyloid precursor protein biosynthetic process,19_GO:0048519 negative regulation of biological process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,16431|16432|64294,Itm2a|Itm2b|Itm2c,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0006105,succinate metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,56451|66945|67680,Suclg1|Sdha|Sdhb,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0030647,aminoglycoside antibiotic metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,11677|58810|105349,Akr1b3|Akr1a1|Akr1c18,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
WikiPathways,27,WP63,Pentose phosphate pathway,,-2.7,11,5.3,16816,7,667,3,0.45,0.26,21351|21881|66171,Taldo1|Tkt|Pgls,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0044597,daunorubicin metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,11677|58810|105349,Akr1b3|Akr1a1|Akr1c18,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0030023,extracellular matrix constituent conferring elasticity,,-2.7,11,5.3,16816,7,667,3,0.45,0.26,50530|58859|100952,Mfap5|Efemp2|Emilin1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0044598,doxorubicin metabolic process,19_GO:0008152 metabolic process,-2.7,11,5.3,16816,7,667,3,0.45,0.26,11677|58810|105349,Akr1b3|Akr1a1|Akr1c18,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:1902905,positive regulation of supramolecular fiber organization,19_GO:0048518 positive regulation of biological process,-2.7,2.3,3.5,16816,178,667,16,2.4,0.59,11820|11853|12631|12632|13043|17926|18643|20257|30794|30948|56327|58859|81877|104252|104445|227753,App|Rhoc|Cfl1|Cfl2|Cttn|Myoc|Pfn1|Stmn2|Pdlim4|Bin1|Arl2|Efemp2|Tnxb|Cdc42ep2|Cdc42ep1|Gsn,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0048193,Golgi vesicle transport,19_GO:0051179 localization,-2.7,2,3.3,16816,264,667,21,3.1,0.68,11777|11840|11844|16783|17083|19376|27061|53620|54198|56334|59005|59042|66111|66366|66890|67397|67511|68090|68137|192292|245828,Ap3s1|Arf1|Arf5|Lamp1|Tmed1|Rab34|Bcap31|Vamp5|Snx3|Tmed2|Trappc2l|Cope|Tmed3|Ergic3|Lman2|Erp29|Tmed9|Yif1a|Kdelr1|Nrbp1|Trappc1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0007596,blood coagulation,19_GO:0032501 multicellular organismal process,-2.7,2.6,3.6,16816,115,667,12,1.8,0.51,12258|12266|12628|14058|14114|14456|19124|19128|20720|21788|26362|27973,Serping1|C3|Cfh|F10|Fbln1|Gas6|Procr|Pros1|Serpine2|Tfpi|Axl|Vkorc1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0050817,coagulation,19_GO:0032501 multicellular organismal process,-2.7,2.6,3.6,16816,115,667,12,1.8,0.51,12258|12266|12628|14058|14114|14456|19124|19128|20720|21788|26362|27973,Serping1|C3|Cfh|F10|Fbln1|Gas6|Procr|Pros1|Serpine2|Tfpi|Axl|Vkorc1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0016051,carbohydrate biosynthetic process,19_GO:0008152 metabolic process,-2.7,2.6,3.6,16816,115,667,12,1.8,0.51,11677|13806|14433|14873|17448|20443|21991|50935|56351|58810|59031|67863,Akr1b3|Eno1|Gapdh|Gsto1|Mdh2|St3gal4|Tpi1|St6galnac6|Ptges3|Akr1a1|Chst12|Slc25a11,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0040013,negative regulation of locomotion,19_GO:0040011 locomotion,-2.7,1.8,3.3,16816,355,667,26,3.9,0.75,11815|11816|12512|12631|13179|13805|14114|14869|15289|16202|16971|17965|19242|20317|20319|20563|21857|21930|23789|23988|57320|69550|100952|114886|192662|242608,Apod|Apoe|Cd63|Cfl1|Dcn|Eng|Fbln1|Gstp2|Hmgb1|Ilk|Lrp1|Nbl1|Ptn|Serpinf1|Sfrp2|Slit2|Timp1|Tnfaip6|Coro1b|Pin1|Park7|Bst2|Emilin1|Cygb|Arhgdia|Podn,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-71406,Pyruvate metabolism and Citric Acid (TCA) cycle,,-2.7,3.8,3.9,16816,46,667,7,1,0.39,15929|16828|17448|56451|66945|67680|170718,Idh3g|Ldha|Mdh2|Suclg1|Sdha|Sdhb|Idh3b,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:2001244,positive regulation of intrinsic apoptotic signaling pathway,19_GO:0048518 positive regulation of biological process,-2.7,3.2,3.7,16816,72,667,9,1.3,0.45,12015|12028|12759|22038|27061|56312|57320|67025|72287,Bad|Bax|Clu|Plscr1|Bcap31|Nupr1|Park7|Rpl11|Plekhf1,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu05133,Pertussis - Mus musculus (house mouse),,-2.7,3.2,3.7,16816,72,667,9,1.3,0.45,12258|12266|12475|12631|12632|16476|26417|50909|54131,Serping1|C3|Cd14|Cfl1|Cfl2|Jun|Mapk3|C1ra|Irf3,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0044706,multi-multicellular organism process,19_GO:0032501 multicellular organismal process,-2.7,2.4,3.5,16816,147,667,14,2.1,0.56,12846|13731|14824|15212|15499|16477|17390|19242|20720|26417|56334|67971|80884|105349,Comt|Emp2|Grn|Hexb|Hsf1|Junb|Mmp2|Ptn|Serpine2|Mapk3|Tmed2|Tppp3|Maged2|Akr1c18,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0045185,maintenance of protein location,19_GO:0051179 localization,-2.7,2.7,3.6,16816,101,667,11,1.6,0.49,12257|17965|18643|24105|56327|56334|57320|68137|109552|216440|227753,Tspo|Nbl1|Pfn1|Rbck1|Arl2|Tmed2|Park7|Kdelr1|Sri|Os9|Gsn,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0051235,maintenance of location,19_GO:0051179 localization,-2.7,2.2,3.4,16816,180,667,16,2.4,0.59,11816|11993|12257|14325|15211|15212|17965|18643|24105|56327|56334|57320|68137|109552|216440|227753,Apoe|Aup1|Tspo|Ftl1|Hexa|Hexb|Nbl1|Pfn1|Rbck1|Arl2|Tmed2|Park7|Kdelr1|Sri|Os9|Gsn,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0042277,peptide binding,,-2.7,2,3.3,16816,284,667,22,3.3,0.69,11727|11773|11816|11837|12759|12955|13010|13033|14272|14963|14976|15289|16431|16432|19035|22327|22355|54409|56031|64294|68137|74325,Ang|Ap2m1|Apoe|Rplp0|Clu|Cryab|Cst3|Ctsd|Fnta|H2-Bl|Pfdn6|Hmgb1|Itm2a|Itm2b|Ppib|Vbp1|Vipr2|Ramp2|Ppie|Itm2c|Kdelr1|Cltb,-1.6,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-163841,"Gamma carboxylation, hypusine formation and arylsulfatase activation",,-2.6,4.3,4,16816,35,667,6,0.9,0.37,13629|14058|14456|19128|67902|330817,Eef2|F10|Gas6|Pros1|Sumf2|Dhps,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Molecular Functions,21,GO:0003755,peptidyl-prolyl cis-trans isomerase activity,,-2.6,4.3,4,16816,35,667,6,0.9,0.37,11632|14230|14232|19035|23988|56031,Aip|Fkbp10|Fkbp8|Ppib|Pin1|Ppie,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0097084,vascular associated smooth muscle cell development,19_GO:0032502 developmental process,-2.6,6.7,4.5,16816,15,667,4,0.6,0.3,13805|15205|54409|58859,Eng|Hes1|Ramp2|Efemp2,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0048711,positive regulation of astrocyte differentiation,19_GO:0032502 developmental process,-2.6,6.7,4.5,16816,15,667,4,0.6,0.3,15205|15902|20720|30948,Hes1|Id2|Serpine2|Bin1,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
KEGG Pathway,24,mmu00604,Glycosphingolipid biosynthesis - ganglio series - Mus musculus (house mouse),,-2.6,6.7,4.5,16816,15,667,4,0.6,0.3,12091|15211|15212|50935,Glb1|Hexa|Hexb|St6galnac6,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
Reactome Gene Sets,6,R-MMU-6811436,COPI-independent Golgi-to-ER retrograde traffic,,-2.6,3.8,3.8,16816,47,667,7,1,0.39,12343|22142|22143|53598|56444|69654|227613,Capza2|Tuba1a|Tuba1b|Dctn3|Actr10|Dctn2|Tubb4b,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
WikiPathways,27,WP157,Glycolysis and gluconeogenesis,,-2.6,3.8,3.8,16816,47,667,7,1,0.39,11674|13806|14433|16828|17448|18746|21991,Aldoa|Eno1|Gapdh|Ldha|Mdh2|Pkm|Tpi1,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0140236,translation at presynapse,19_GO:0008152 metabolic process,-2.6,3.8,3.8,16816,47,667,7,1,0.39,19944|19988|26961|27176|66480|67891|100503670,Rpl29|Rpl6|Rpl8|Rpl7a|Rpl15|Rpl4|Rpl5,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
GO Biological Processes,19,GO:0034250,positive regulation of amide metabolic process,19_GO:0048518 positive regulation of biological process,-2.6,2.3,3.4,16816,165,667,15,2.2,0.57,11816|12051|12759|12785|13629|15469|16341|16418|18746|22352|22608|26417|55944|56726|100503670,Apoe|Bcl3|Clu|Cnbp|Eef2|Prmt1|Eif3e|Eif6|Pkm|Vim|Ybx1|Mapk3|Eif3d|Sh3bgrl|Rpl5,-1.5,Infl__Fibroblasts_H_vs_Heal__Fibroblasts_H_DOWN
