Category,CategoryID,GO,Description,PARENT_GO,LogP,Enrichment,Z-score,#TotalGeneInLibrary,#GeneInGO,#GeneInHitList,#GeneInGOAndHitList,%InGO,STDV %InGO,GeneID,Hits,Log(q-value),GeneList
GO Biological Processes,19,GO:2001233,regulation of apoptotic signaling pathway,19_GO:0050896 response to stimulus,-3.9,2.3,4.4,15189,391,426,25,5.9,1.1,11739|13032|13039|13040|13051|14130|14155|14629|15251|15368|15502|16854|16905|17319|17973|18227|18413|20656|20779|22339|56312|66725|66824|83433|83925,Slc25a4|Ctsc|Ctsl|Ctss|Cx3cr1|Fcgr2b|Fem1b|Gclc|Hif1a|Hmox1|Dnaja1|Lgals3|Lmna|Mif|Nck1|Nr4a2|Osm|Sod2|Src|Vegfa|Nupr1|Lrrk2|Pycard|Trem2|Trps1,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0043065,positive regulation of apoptotic process,19_GO:0048518 positive regulation of biological process,-3.9,2,4.2,15189,586,426,33,7.7,1.3,11747|12266|13032|13033|13039|13040|13653|14824|15251|15368|15502|16159|16193|16412|17390|17973|18413|18439|19252|20304|20656|20779|21664|56213|56312|64138|66824|69635|76089|83925|105722|227541|241447,Anxa5|C3|Ctsc|Ctsd|Ctsl|Ctss|Egr1|Grn|Hif1a|Hmox1|Dnaja1|Il12a|Il6|Itgb1|Mmp2|Nck1|Osm|P2rx7|Dusp1|Ccl5|Sod2|Src|Phlda1|Htra1|Nupr1|Ctsz|Pycard|Dapk1|Rapgef2|Trps1|Ano6|Camk1d|Cers6,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0002456,T cell mediated immunity,19_GO:0002376 immune system process,-3.9,5.3,5.4,15189,54,426,8,1.9,0.66,13032|14964|14972|16159|18173|18439|54445|76438,Ctsc|H2-D1|H2-K1|Il12a|Slc11a1|P2rx7|Unc93b1|Rftn1,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0043030,regulation of macrophage activation,19_GO:0002376 immune system process,-3.9,5.3,5.4,15189,54,426,8,1.9,0.66,12479|12523|13011|13032|14824|16835|66725|83433,Cd1d1|Cd84|Cst7|Ctsc|Grn|Ldlr|Lrrk2|Trem2,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0071695,anatomical structure maturation,19_GO:0032502 developmental process,-3.9,2.8,4.6,15189,215,426,17,4,0.95,12259|12266|13039|13051|14155|15251|15902|17390|17918|18227|18591|22339|56336|68703|80752|105722|380713,C1qa|C3|Ctsl|Cx3cr1|Fem1b|Hif1a|Id2|Mmp2|Myo5a|Nr4a2|Pdgfb|Vegfa|B4galt5|Rere|Fam20c|Ano6|Scarf1,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0001910,regulation of leukocyte mediated cytotoxicity,19_GO:0002376 immune system process,-3.9,3.9,4.9,15189,101,426,11,2.6,0.77,12479|13051|14825|14964|14972|14990|16159|16783|18439|19419|30925,Cd1d1|Cx3cr1|Cxcl1|H2-D1|H2-K1|H2-M2|Il12a|Lamp1|P2rx7|Rasgrp1|Slamf6,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0002706,regulation of lymphocyte mediated immunity,19_GO:0002376 immune system process,-3.9,2.9,4.6,15189,195,426,16,3.8,0.92,12266|12479|12520|14130|14131|14964|14972|14990|16159|16193|16783|18439|19419|30925|83433|240354,C3|Cd1d1|Cd81|Fcgr2b|Fcgr3|H2-D1|H2-K1|H2-M2|Il12a|Il6|Lamp1|P2rx7|Rasgrp1|Slamf6|Trem2|Malt1,-2.1,Activated_Mfs
KEGG Pathway,24,mmu04612,Antigen processing and presentation - Mus musculus (house mouse),,-3.9,4.7,5.2,15189,69,426,9,2.1,0.7,13030|13039|13040|14960|14964|14969|14972|14990|65972,Ctsb|Ctsl|Ctss|H2-Aa|H2-D1|H2-Eb1|H2-K1|H2-M2|Ifi30,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0002711,positive regulation of T cell mediated immunity,19_GO:0002376 immune system process,-3.9,4.7,5.2,15189,69,426,9,2.1,0.7,12479|12520|14964|14972|14990|16159|16193|18439|240354,Cd1d1|Cd81|H2-D1|H2-K1|H2-M2|Il12a|Il6|P2rx7|Malt1,-2.1,Activated_Mfs
GO Molecular Functions,21,GO:0005496,steroid binding,,-3.9,4.2,5,15189,85,426,10,2.3,0.73,12492|12520|13982|14862|20652|22333|67963|71720|231070|237542,Scarb2|Cd81|Esr1|Gstm1|Soat1|Vdac1|Npc2|Osbpl3|Insig1|Osbpl8,-2.1,Activated_Mfs
GO Biological Processes,19,GO:2000106,regulation of leukocyte apoptotic process,19_GO:0050789 regulation of biological process,-3.9,3.8,4.9,15189,102,426,11,2.6,0.77,12774|14130|15251|16854|17289|17319|18439|20304|26362|76089|384783,Ccr5|Fcgr2b|Hif1a|Lgals3|Mertk|Mif|P2rx7|Ccl5|Axl|Rapgef2|Irs2,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0034330,cell junction organization,19_GO:0009987 cellular process,-3.9,2.1,4.2,15189,491,426,29,6.8,1.2,11816|11853|12259|12260|12262|12266|12388|12978|13051|13518|13838|14270|14824|16412|16795|17918|18591|19024|20779|66725|67299|67784|70729|75909|83433|103172|107932|140570|227937,Apoe|Rhoc|C1qa|C1qb|C1qc|C3|Ctnnd1|Csf1r|Cx3cr1|Dst|Epha4|Srgap2|Grn|Itgb1|Large1|Myo5a|Pdgfb|Ppfibp2|Src|Lrrk2|Dock7|Plxnd1|Nos1ap|Vmp1|Trem2|Chchd10|Chd4|Plxnb2|Pkp4,-2.1,Activated_Mfs
KEGG Pathway,24,mmu04380,Osteoclast differentiation - Mus musculus (house mouse),,-3.9,3.6,4.8,15189,120,426,12,2.8,0.8,12978|13057|14130|14131|14281|14282|17342|18033|18733|19261|83433|232801,Csf1r|Cyba|Fcgr2b|Fcgr3|Fos|Fosb|Mitf|Nfkb1|Pirb|Sirpa|Trem2|Lilra5,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0006869,lipid transport,19_GO:0051179 localization,-3.8,2.5,4.4,15189,282,426,20,4.7,1,11303|11816|12492|14081|16592|16835|16889|18439|18669|18782|19156|20288|20652|56356|67963|71720|71795|75909|105722|237542,Abca1|Apoe|Scarb2|Acsl1|Fabp5|Ldlr|Lipa|P2rx7|Abcb1b|Pla2g2d|Psap|Msr1|Soat1|Gltp|Npc2|Osbpl3|Pitpnc1|Vmp1|Ano6|Osbpl8,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0015865,purine nucleotide transport,19_GO:0051179 localization,-3.8,9.4,6.2,15189,19,426,5,1.2,0.52,11739|18439|27416|100604|227731,Slc25a4|P2rx7|Abcc5|Lrrc8c|Slc25a25,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0051503,adenine nucleotide transport,19_GO:0051179 localization,-3.8,9.4,6.2,15189,19,426,5,1.2,0.52,11739|18439|27416|100604|227731,Slc25a4|P2rx7|Abcc5|Lrrc8c|Slc25a25,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0043269,regulation of monoatomic ion transport,19_GO:0051179 localization,-3.8,2,4.2,15189,542,426,31,7.3,1.3,11739|11793|12512|12523|13040|13057|13058|13167|14579|14825|16412|16854|17918|18438|18439|18591|18669|20193|20304|20393|22333|24115|29876|56437|66395|74096|75909|83433|105722|228071|232801,Slc25a4|Atg5|Cd63|Cd84|Ctss|Cyba|Cybb|Dbi|Gem|Cxcl1|Itgb1|Lgals3|Myo5a|P2rx4|P2rx7|Pdgfb|Abcb1b|S100a1|Ccl5|Sgk1|Vdac1|Best1|Clic4|Rrad|Ahnak|Hvcn1|Vmp1|Trem2|Ano6|Sestd1|Lilra5,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0010975,regulation of neuron projection development,19_GO:0032502 developmental process,-3.8,2,4.2,15189,542,426,31,7.3,1.3,11816|12492|12494|12774|13838|14362|14824|14964|14972|15982|16193|16412|16554|16600|16878|17973|18844|20393|22339|22352|52822|64138|66725|67784|75788|76089|76108|108686|140570|227541|380713,Apoe|Scarb2|Cd38|Ccr5|Epha4|Fzd1|Grn|H2-D1|H2-K1|Ifrd1|Il6|Itgb1|Kif13b|Klf4|Lif|Nck1|Plxna1|Sgk1|Vegfa|Vim|Rufy3|Ctsz|Lrrk2|Plxnd1|Smurf1|Rapgef2|Rap2a|Ccdc88a|Plxnb2|Camk1d|Scarf1,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0010035,response to inorganic substance,19_GO:0050896 response to stimulus,-3.8,2.2,4.3,15189,420,426,26,6.1,1.2,11502|11747|11810|12870|14281|14282|15368|15902|16193|17390|17748|18173|18227|18438|18439|18477|19261|20656|20779|26362|29876|66725|74096|74772|101476|269523,Adam9|Anxa5|Apobec1|Cp|Fos|Fosb|Hmox1|Id2|Il6|Mmp2|Mt1|Slc11a1|Nr4a2|P2rx4|P2rx7|Prdx1|Sirpa|Sod2|Src|Axl|Clic4|Lrrk2|Hvcn1|Atp13a2|Plekha1|Vcp,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0072593,reactive oxygen species metabolic process,19_GO:0008152 metabolic process,-3.8,4.1,5,15189,86,426,10,2.3,0.73,13057|13058|16889|17717|18439|18477|18591|20656|66725|268396,Cyba|Cybb|Lipa|ND2|P2rx7|Prdx1|Pdgfb|Sod2|Lrrk2|Sh3pxd2b,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0070555,response to interleukin-1,19_GO:0050896 response to stimulus,-3.8,4.1,5,15189,86,426,10,2.3,0.73,13653|16193|18033|19261|20210|20304|20305|20308|20779|66824,Egr1|Il6|Nfkb1|Sirpa|Saa3|Ccl5|Ccl6|Ccl9|Src|Pycard,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0051924,regulation of calcium ion transport,19_GO:0051179 localization,-3.8,2.6,4.4,15189,261,426,19,4.5,1,11793|12523|13057|13167|14579|16854|17918|18438|18439|18591|20193|20304|22333|24115|56437|66395|75909|228071|232801,Atg5|Cd84|Cyba|Dbi|Gem|Lgals3|Myo5a|P2rx4|P2rx7|Pdgfb|S100a1|Ccl5|Vdac1|Best1|Rrad|Ahnak|Vmp1|Sestd1|Lilra5,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0010506,regulation of autophagy,19_GO:0008152 metabolic process,-3.8,2.5,4.4,15189,283,426,20,4.7,1,11739|11793|15251|15368|15442|19025|19328|20620|22333|24088|29810|56312|60440|66725|66824|69635|71712|74772|83433|230674,Slc25a4|Atg5|Hif1a|Hmox1|Hpse|Ctsa|Rab12|Plk2|Vdac1|Tlr2|Bag3|Nupr1|Iigp1|Lrrk2|Pycard|Dapk1|Dram1|Atp13a2|Trem2|Kdm4a,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0071675,regulation of mononuclear cell migration,19_GO:0040011 locomotion,-3.8,3.5,4.8,15189,121,426,12,2.8,0.8,12978|13051|14747|16159|16854|19252|20304|27226|66824|74748|76763|105722,Csf1r|Cx3cr1|Cmklr1|Il12a|Lgals3|Dusp1|Ccl5|Pla2g7|Pycard|Slamf8|Mospd2|Ano6,-2.1,Activated_Mfs
GO Biological Processes,19,GO:0034764,positive regulation of transmembrane transport,19_GO:0051179 localization,-3.8,2.7,4.4,15189,240,426,18,4.2,0.97,12266|13040|13167|14081|16412|17918|18438|18439|18669|20193|20511|24014|75909|83433|104215|105722|237542|384783,C3|Ctss|Dbi|Acsl1|Itgb1|Myo5a|P2rx4|P2rx7|Abcb1b|S100a1|Slc1a2|Rnasel|Vmp1|Trem2|Rhoq|Ano6|Osbpl8|Irs2,-2,Activated_Mfs
Reactome Gene Sets,6,R-MMU-114608,Platelet degranulation,,-3.8,3.8,4.8,15189,104,426,11,2.6,0.77,11674|11747|11804|12512|18405|18591|19039|19156|21346|22339|218454,Aldoa|Anxa5|Aplp2|Cd63|Orm1|Pdgfb|Lgals3bp|Psap|Tagln2|Vegfa|Lhfpl2,-2,Activated_Mfs
GO Biological Processes,19,GO:0071356,cellular response to tumor necrosis factor,19_GO:0050896 response to stimulus,-3.8,3.5,4.7,15189,122,426,12,2.8,0.8,11886|12192|16193|18033|20304|20305|20308|22033|66725|66824|75766|98496,Asah1|Zfp36l1|Il6|Nfkb1|Ccl5|Ccl6|Ccl9|Traf5|Lrrk2|Pycard|Dcstamp|Pid1,-2,Activated_Mfs
GO Biological Processes,19,GO:1901652,response to peptide,19_GO:0050896 response to stimulus,-3.8,2.4,4.3,15189,330,426,22,5.2,1.1,11610|11747|12192|13653|13654|13838|14130|17390|17918|18033|18227|19325|20393|20779|22329|22352|83433|104215|107508|231070|329877|384783,Agtrap|Anxa5|Zfp36l1|Egr1|Egr2|Epha4|Fcgr2b|Mmp2|Myo5a|Nfkb1|Nr4a2|Rab10|Sgk1|Src|Vcam1|Vim|Trem2|Rhoq|Eprs|Insig1|Dennd4c|Irs2,-2,Activated_Mfs
GO Biological Processes,19,GO:1903409,reactive oxygen species biosynthetic process,19_GO:0008152 metabolic process,-3.8,13,6.7,15189,11,426,4,0.94,0.47,13057|13058|16889|20656,Cyba|Cybb|Lipa|Sod2,-2,Activated_Mfs
GO Molecular Functions,21,GO:0017154,semaphorin receptor activity,,-3.8,13,6.7,15189,11,426,4,0.94,0.47,18187|18844|67784|140570,Nrp2|Plxna1|Plxnd1|Plxnb2,-2,Activated_Mfs
GO Biological Processes,19,GO:0007040,lysosome organization,19_GO:0009987 cellular process,-3.8,4.1,4.9,15189,88,426,10,2.3,0.73,11303|11432|12751|14824|15211|16889|18439|21982|66725|433375,Abca1|Acp2|Tpp1|Grn|Hexa|Lipa|P2rx7|Tmem165|Lrrk2|Creg1,-2,Activated_Mfs
GO Biological Processes,19,GO:0080171,lytic vacuole organization,19_GO:0009987 cellular process,-3.8,4.1,4.9,15189,88,426,10,2.3,0.73,11303|11432|12751|14824|15211|16889|18439|21982|66725|433375,Abca1|Acp2|Tpp1|Grn|Hexa|Lipa|P2rx7|Tmem165|Lrrk2|Creg1,-2,Activated_Mfs
GO Biological Processes,19,GO:0071347,cellular response to interleukin-1,19_GO:0050896 response to stimulus,-3.8,4.5,5,15189,72,426,9,2.1,0.7,13653|16193|18033|19261|20210|20304|20305|20308|66824,Egr1|Il6|Nfkb1|Sirpa|Saa3|Ccl5|Ccl6|Ccl9|Pycard,-2,Activated_Mfs
GO Biological Processes,19,GO:0010959,regulation of metal ion transport,19_GO:0051179 localization,-3.7,2.2,4.2,15189,402,426,25,5.9,1.1,11793|12512|12523|13057|13167|14579|14825|16412|16854|17918|18438|18439|18591|20193|20304|20393|22333|24115|56437|66395|75909|83433|105722|228071|232801,Atg5|Cd63|Cd84|Cyba|Dbi|Gem|Cxcl1|Itgb1|Lgals3|Myo5a|P2rx4|P2rx7|Pdgfb|S100a1|Ccl5|Sgk1|Vdac1|Best1|Rrad|Ahnak|Vmp1|Trem2|Ano6|Sestd1|Lilra5,-2,Activated_Mfs
GO Molecular Functions,21,GO:0051087,protein-folding chaperone binding,,-3.7,3.3,4.6,15189,142,426,13,3.1,0.83,12492|12870|13032|14824|14964|14972|14990|15502|23950|29810|56445|78943|329679,Scarb2|Cp|Ctsc|Grn|H2-D1|H2-K1|H2-M2|Dnaja1|Dnajb6|Bag3|Dnaja2|Ern1|Fnip2,-2,Activated_Mfs
GO Biological Processes,19,GO:0061620,glycolytic process through glucose-6-phosphate,19_GO:0008152 metabolic process,-3.7,8.9,6,15189,20,426,5,1.2,0.52,11674|14751|18641|18655|21991,Aldoa|Gpi1|Pfkl|Pgk1|Tpi1,-2,Activated_Mfs
GO Biological Processes,19,GO:0050767,regulation of neurogenesis,19_GO:0032502 developmental process,-3.7,2.2,4.2,15189,427,426,26,6.1,1.2,11816|12774|12978|13051|13654|13838|15251|15902|15982|16193|16412|16835|16878|18844|20393|22339|22352|24088|52822|67299|67784|75788|76089|83433|140570|230674,Apoe|Ccr5|Csf1r|Cx3cr1|Egr2|Epha4|Hif1a|Id2|Ifrd1|Il6|Itgb1|Ldlr|Lif|Plxna1|Sgk1|Vegfa|Vim|Tlr2|Rufy3|Dock7|Plxnd1|Smurf1|Rapgef2|Trem2|Plxnb2|Kdm4a,-2,Activated_Mfs
GO Biological Processes,19,GO:0014070,response to organic cyclic compound,19_GO:0050896 response to stimulus,-3.7,2,4.1,15189,552,426,31,7.3,1.3,11502|11655|12192|12522|12774|13435|13653|13684|13982|14751|14824|15502|16193|16889|17390|17718|18033|18438|18439|18591|20210|20304|20393|20511|20779|22027|66725|76089|76438|208715|231070,Adam9|Alas1|Zfp36l1|Cd83|Ccr5|Dnmt3a|Egr1|Eif4e|Esr1|Gpi1|Grn|Dnaja1|Il6|Lipa|Mmp2|ND3|Nfkb1|P2rx4|P2rx7|Pdgfb|Saa3|Ccl5|Sgk1|Slc1a2|Src|Hsp90b1|Lrrk2|Rapgef2|Rftn1|Hmgcs1|Insig1,-2,Activated_Mfs
GO Biological Processes,19,GO:0043523,regulation of neuron apoptotic process,19_GO:0050789 regulation of biological process,-3.7,2.5,4.3,15189,267,426,19,4.5,1,11816|13051|13653|13982|14130|14629|14751|14824|15251|15368|17748|18227|20656|22339|26362|56312|64138|67784|83433,Apoe|Cx3cr1|Egr1|Esr1|Fcgr2b|Gclc|Gpi1|Grn|Hif1a|Hmox1|Mt1|Nr4a2|Sod2|Vegfa|Axl|Nupr1|Ctsz|Plxnd1|Trem2,-2,Activated_Mfs
KEGG Pathway,24,mmu05134,Legionellosis - Mus musculus (house mouse),,-3.7,4.9,5.1,15189,58,426,8,1.9,0.66,12266|14825|16159|16193|18033|24088|66824|269523,C3|Cxcl1|Il12a|Il6|Nfkb1|Tlr2|Pycard|Vcp,-2,Activated_Mfs
GO Molecular Functions,21,GO:0015485,cholesterol binding,,-3.7,5.7,5.3,15189,44,426,7,1.6,0.62,12492|12520|20652|22333|67963|71720|237542,Scarb2|Cd81|Soat1|Vdac1|Npc2|Osbpl3|Osbpl8,-2,Activated_Mfs
GO Biological Processes,19,GO:0051541,elastin metabolic process,19_GO:0008152 metabolic process,-3.7,21,7.7,15189,5,426,3,0.7,0.41,13039|15251|17381,Ctsl|Hif1a|Mmp12,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0034241,positive regulation of macrophage fusion,19_GO:0032502 developmental process,-3.7,21,7.7,15189,5,426,3,0.7,0.41,11502|75766|83433,Adam9|Dcstamp|Trem2,-1.9,Activated_Mfs
Reactome Gene Sets,6,R-MMU-173623,Classical antibody-mediated complement activation,,-3.7,21,7.7,15189,5,426,3,0.7,0.41,12259|12260|12262,C1qa|C1qb|C1qc,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0150103,reactive gliosis,19_GO:0050896 response to stimulus,-3.7,21,7.7,15189,5,426,3,0.7,0.41,16412|16795|17918,Itgb1|Large1|Myo5a,-1.9,Activated_Mfs
KEGG Pathway,24,mmu05167,Kaposi sarcoma-associated herpesvirus infection - Mus musculus (house mouse),,-3.7,2.9,4.4,15189,184,426,15,3.5,0.89,12266|12575|12774|14281|14701|14825|14964|14972|14990|15251|16193|18033|18591|20779|22339,C3|Cdkn1a|Ccr5|Fos|Gng12|Cxcl1|H2-D1|H2-K1|H2-M2|Hif1a|Il6|Nfkb1|Pdgfb|Src|Vegfa,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0098754,detoxification,19_GO:0098754 detoxification,-3.6,4.8,5,15189,59,426,8,1.9,0.66,14862|17748|18173|18477|18669|20656|58810|625249,Gstm1|Mt1|Slc11a1|Prdx1|Abcb1b|Sod2|Akr1a1|Gpx4,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0030316,osteoclast differentiation,19_GO:0032502 developmental process,-3.6,4.8,5,15189,59,426,8,1.9,0.66,12520|12978|14281|17342|20779|75766|80752|83433,Cd81|Csf1r|Fos|Mitf|Src|Dcstamp|Fam20c|Trem2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0009150,purine ribonucleotide metabolic process,19_GO:0008152 metabolic process,-3.6,2.5,4.2,15189,270,426,19,4.5,1,11674|14081|14544|16889|17716|17717|17718|18573|22333|23972|55951|66725|67680|68202|80752|104215|208715|227731|269523,Aldoa|Acsl1|Gda|Lipa|ND1|ND2|ND3|Pde1a|Vdac1|Papss2|Mpc1|Lrrk2|Sdhb|Ndufa5|Fam20c|Rhoq|Hmgcs1|Slc25a25|Vcp,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0070663,regulation of leukocyte proliferation,19_GO:0050789 regulation of biological process,-3.6,2.5,4.2,15189,270,426,19,4.5,1,12479|12494|12520|12575|12978|14130|14960|16159|16193|16854|17319|17973|18782|20304|20971|22329|66824|93695|384783,Cd1d1|Cd38|Cd81|Cdkn1a|Csf1r|Fcgr2b|H2-Aa|Il12a|Il6|Lgals3|Mif|Nck1|Pla2g2d|Ccl5|Sdc4|Vcam1|Pycard|Gpnmb|Irs2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0001774,microglial cell activation,19_GO:0002376 immune system process,-3.6,6.7,5.5,15189,32,426,6,1.4,0.57,12259|12978|13051|14824|24088|83433,C1qa|Csf1r|Cx3cr1|Grn|Tlr2|Trem2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0045859,regulation of protein kinase activity,19_GO:0008152 metabolic process,-3.6,2,4,15189,557,426,31,7.3,1.3,11308|11502|11804|11816|12402|12575|12978|13653|13838|14388|15200|15502|16193|17319|18173|18439|18591|19252|19419|20779|20971|22339|66725|66824|70097|76089|78943|108686|232801|237542|240354,Abi1|Adam9|Aplp2|Apoe|Cbl|Cdkn1a|Csf1r|Egr1|Epha4|Gab1|Hbegf|Dnaja1|Il6|Mif|Slc11a1|P2rx7|Pdgfb|Dusp1|Rasgrp1|Src|Sdc4|Vegfa|Lrrk2|Pycard|Sash1|Rapgef2|Ern1|Ccdc88a|Lilra5|Osbpl8|Malt1,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0045124,regulation of bone resorption,19_GO:0042592 homeostatic process,-3.6,5.5,5.2,15189,45,426,7,1.6,0.62,12494|12978|16193|18439|20779|22339|75766,Cd38|Csf1r|Il6|P2rx7|Src|Vegfa|Dcstamp,-1.9,Activated_Mfs
GO Molecular Functions,21,GO:0071889,14-3-3 protein binding,,-3.6,5.5,5.2,15189,45,426,7,1.6,0.62,12192|13982|14964|14972|14990|16554|384783,Zfp36l1|Esr1|H2-D1|H2-K1|H2-M2|Kif13b|Irs2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0032660,regulation of interleukin-17 production,19_GO:0032501 multicellular organismal process,-3.6,5.5,5.2,15189,45,426,7,1.6,0.62,16159|16193|17085|18413|24088|30925|76438,Il12a|Il6|Ly9|Osm|Tlr2|Slamf6|Rftn1,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0043406,positive regulation of MAP kinase activity,19_GO:0048518 positive regulation of biological process,-3.6,3.4,4.6,15189,127,426,12,2.8,0.8,11502|13838|14388|17319|18439|18591|19419|20779|22339|66725|70097|78943,Adam9|Epha4|Gab1|Mif|P2rx7|Pdgfb|Rasgrp1|Src|Vegfa|Lrrk2|Sash1|Ern1,-1.9,Activated_Mfs
Reactome Gene Sets,6,R-MMU-6783589,Interleukin-6 family signaling,,-3.6,8.5,5.8,15189,21,426,5,1.2,0.52,12402|16157|16193|16878|18413,Cbl|Il11ra1|Il6|Lif|Osm,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0050921,positive regulation of chemotaxis,19_GO:0040011 locomotion,-3.6,3.2,4.5,15189,146,426,13,3.1,0.83,12978|13051|14747|16159|18438|18591|20304|22339|27226|76763|83433|105722|227541,Csf1r|Cx3cr1|Cmklr1|Il12a|P2rx4|Pdgfb|Ccl5|Vegfa|Pla2g7|Mospd2|Trem2|Ano6|Camk1d,-1.9,Activated_Mfs
Reactome Gene Sets,6,R-MMU-76005,Response to elevated platelet cytosolic Ca2+,,-3.6,3.6,4.6,15189,109,426,11,2.6,0.77,11674|11747|11804|12512|18405|18591|19039|19156|21346|22339|218454,Aldoa|Anxa5|Aplp2|Cd63|Orm1|Pdgfb|Lgals3bp|Psap|Tagln2|Vegfa|Lhfpl2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0002064,epithelial cell development,19_GO:0032502 developmental process,-3.6,2.9,4.4,15189,186,426,15,3.5,0.89,13982|14155|15251|15442|18591|18669|19156|20733|20779|22339|22352|26433|29876|71602|76089,Esr1|Fem1b|Hif1a|Hpse|Pdgfb|Abcb1b|Psap|Spint2|Src|Vegfa|Vim|Plod3|Clic4|Myo1e|Rapgef2,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0044283,small molecule biosynthetic process,19_GO:0008152 metabolic process,-3.6,2.3,4.1,15189,363,426,23,5.4,1.1,11674|11886|14571|14645|14660|14751|14862|16832|16889|16956|17319|17918|18648|18655|21391|21991|23945|26433|58810|66234|66469|208715|231070,Aldoa|Asah1|Gpd2|Glul|Gls|Gpi1|Gstm1|Ldhb|Lipa|Lpl|Mif|Myo5a|Pgam1|Pgk1|Tbxas1|Tpi1|Mgll|Plod3|Akr1a1|Msmo1|Prxl2b|Hmgcs1|Insig1,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0034599,cellular response to oxidative stress,19_GO:0050896 response to stimulus,-3.6,2.8,4.3,15189,207,426,16,3.8,0.92,14281|15251|15368|16193|17390|18227|18477|19261|20656|20779|26362|56615|66725|69635|74772|101476,Fos|Hif1a|Hmox1|Il6|Mmp2|Nr4a2|Prdx1|Sirpa|Sod2|Src|Axl|Mgst1|Lrrk2|Dapk1|Atp13a2|Plekha1,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0097530,granulocyte migration,19_GO:0002376 immune system process,-3.6,3.9,4.7,15189,92,426,10,2.3,0.73,14131|14825|16854|19261|20304|20305|20308|22339|24088|68279,Fcgr3|Cxcl1|Lgals3|Sirpa|Ccl5|Ccl6|Ccl9|Vegfa|Tlr2|Mcoln2,-1.9,Activated_Mfs
WikiPathways,27,WP295,Electron transport chain,,-3.6,3.9,4.7,15189,92,426,10,2.3,0.73,11739|12864|17708|17709|17710|17716|17717|17718|67680|68202,Slc25a4|Cox6c|COX1|COX2|COX3|ND1|ND2|ND3|Sdhb|Ndufa5,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0042116,macrophage activation,19_GO:0002376 immune system process,-3.6,4.8,4.9,15189,60,426,8,1.9,0.66,12259|12978|13051|14824|18173|24088|83433|217203,C1qa|Csf1r|Cx3cr1|Grn|Slc11a1|Tlr2|Trem2|Tmem106a,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0032653,regulation of interleukin-10 production,19_GO:0032501 multicellular organismal process,-3.6,4.8,4.9,15189,60,426,8,1.9,0.66,12522|12523|14130|16193|24088|66824|83433|232801,Cd83|Cd84|Fcgr2b|Il6|Tlr2|Pycard|Trem2|Lilra5,-1.9,Activated_Mfs
GO Biological Processes,19,GO:0055082,intracellular chemical homeostasis,19_GO:0042592 homeostatic process,-3.6,2.1,4,15189,485,426,28,6.6,1.2,11804|11816|14319|14660|14824|15251|15277|15368|17748|17918|18173|20304|20393|20656|21391|21982|22329|27057|29876|66162|66725|68944|74096|74748|74772|78943|83433|433375,Aplp2|Apoe|Fth1|Gls|Grn|Hif1a|Hk2|Hmox1|Mt1|Myo5a|Slc11a1|Ccl5|Sgk1|Sod2|Tbxas1|Tmem165|Vcam1|Ncoa4|Clic4|Bola2|Lrrk2|Tmco1|Hvcn1|Slamf8|Atp13a2|Ern1|Trem2|Creg1,-1.9,Activated_Mfs
